,STATENAME,COUNTYNAME,ADDRESS_CITY,ORI9,actual,cleared,data_year,offense,ori,state_abbr
8044,ARKANSAS,MONROE,CLARENDON,AR0480200,0,0,2016,human-trafficing,AR0480200,AR
8045,ARKANSAS,MONROE,CLARENDON,AR0480200,11,1,2016,larceny,AR0480200,AR
8046,ARKANSAS,MONROE,CLARENDON,AR0480200,0,0,2016,motor-vehicle-theft,AR0480200,AR
8047,ARKANSAS,MONROE,CLARENDON,AR0480200,15,1,2016,property-crime,AR0480200,AR
8048,ARKANSAS,MONROE,CLARENDON,AR0480200,1,0,2016,rape,AR0480200,AR
8049,ARKANSAS,MONROE,CLARENDON,AR0480200,0,0,2016,rape-legacy,AR0480200,AR
8050,ARKANSAS,MONROE,CLARENDON,AR0480200,0,0,2016,robbery,AR0480200,AR
8051,ARKANSAS,MONROE,CLARENDON,AR0480200,4,0,2016,violent-crime,AR0480200,AR
8052,ARKANSAS,MONROE,CLARENDON,AR0480000,2,2,2016,aggravated-assault,AR0480000,AR
8053,ARKANSAS,MONROE,CLARENDON,AR0480000,0,0,2016,arson,AR0480000,AR
8054,ARKANSAS,MONROE,CLARENDON,AR0480000,10,0,2016,burglary,AR0480000,AR
8055,ARKANSAS,MONROE,CLARENDON,AR0480000,0,0,2016,homicide,AR0480000,AR
8056,ARKANSAS,MONROE,CLARENDON,AR0480000,0,0,2016,human-trafficing,AR0480000,AR
8057,ARKANSAS,MONROE,CLARENDON,AR0480000,22,1,2016,larceny,AR0480000,AR
8058,ARKANSAS,MONROE,CLARENDON,AR0480000,12,0,2016,motor-vehicle-theft,AR0480000,AR
8059,ARKANSAS,MONROE,CLARENDON,AR0480000,44,1,2016,property-crime,AR0480000,AR
8060,ARKANSAS,MONROE,CLARENDON,AR0480000,1,0,2016,rape,AR0480000,AR
8061,ARKANSAS,MONROE,CLARENDON,AR0480000,0,0,2016,rape-legacy,AR0480000,AR
8062,ARKANSAS,MONROE,CLARENDON,AR0480000,0,0,2016,robbery,AR0480000,AR
8063,ARKANSAS,MONROE,CLARENDON,AR0480000,3,2,2016,violent-crime,AR0480000,AR
8064,WISCONSIN,GREEN,ALBANY,WI0230300,3,3,2016,aggravated-assault,WI0230300,WI
8065,WISCONSIN,GREEN,ALBANY,WI0230300,0,0,2016,arson,WI0230300,WI
8066,WISCONSIN,GREEN,ALBANY,WI0230300,1,0,2016,burglary,WI0230300,WI
8067,WISCONSIN,GREEN,ALBANY,WI0230300,0,0,2016,homicide,WI0230300,WI
8068,WISCONSIN,GREEN,ALBANY,WI0230300,0,0,2016,human-trafficing,WI0230300,WI
8069,WISCONSIN,GREEN,ALBANY,WI0230300,16,3,2016,larceny,WI0230300,WI
8070,WISCONSIN,GREEN,ALBANY,WI0230300,1,0,2016,motor-vehicle-theft,WI0230300,WI
8071,WISCONSIN,GREEN,ALBANY,WI0230300,18,3,2016,property-crime,WI0230300,WI
8072,WISCONSIN,GREEN,ALBANY,WI0230300,0,0,2016,rape,WI0230300,WI
8073,WISCONSIN,GREEN,ALBANY,WI0230300,0,0,2016,rape-legacy,WI0230300,WI
8074,WISCONSIN,GREEN,ALBANY,WI0230300,0,0,2016,robbery,WI0230300,WI
8075,WISCONSIN,GREEN,ALBANY,WI0230300,3,3,2016,violent-crime,WI0230300,WI
8076,WISCONSIN,GREEN,BRODHEAD,WI0230200,1,1,2016,aggravated-assault,WI0230200,WI
8077,WISCONSIN,GREEN,BRODHEAD,WI0230200,0,0,2016,arson,WI0230200,WI
8078,WISCONSIN,GREEN,BRODHEAD,WI0230200,9,6,2016,burglary,WI0230200,WI
8079,WISCONSIN,GREEN,BRODHEAD,WI0230200,0,0,2016,homicide,WI0230200,WI
8080,WISCONSIN,GREEN,BRODHEAD,WI0230200,0,0,2016,human-trafficing,WI0230200,WI
8081,WISCONSIN,GREEN,BRODHEAD,WI0230200,38,11,2016,larceny,WI0230200,WI
8082,WISCONSIN,GREEN,BRODHEAD,WI0230200,0,0,2016,motor-vehicle-theft,WI0230200,WI
8083,WISCONSIN,GREEN,BRODHEAD,WI0230200,47,17,2016,property-crime,WI0230200,WI
8084,WISCONSIN,GREEN,BRODHEAD,WI0230200,0,0,2016,rape,WI0230200,WI
8085,WISCONSIN,GREEN,BRODHEAD,WI0230200,0,0,2016,rape-legacy,WI0230200,WI
8086,WISCONSIN,GREEN,BRODHEAD,WI0230200,0,0,2016,robbery,WI0230200,WI
8087,WISCONSIN,GREEN,BRODHEAD,WI0230200,1,1,2016,violent-crime,WI0230200,WI
8088,WISCONSIN,GREEN,MONROE,WI0230100,15,11,2016,aggravated-assault,WI0230100,WI
8089,WISCONSIN,GREEN,MONROE,WI0230100,0,0,2016,arson,WI0230100,WI
8090,WISCONSIN,GREEN,MONROE,WI0230100,25,0,2016,burglary,WI0230100,WI
8091,WISCONSIN,GREEN,MONROE,WI0230100,0,0,2016,homicide,WI0230100,WI
8092,WISCONSIN,GREEN,MONROE,WI0230100,0,0,2016,human-trafficing,WI0230100,WI
8093,WISCONSIN,GREEN,MONROE,WI0230100,166,23,2016,larceny,WI0230100,WI
8094,WISCONSIN,GREEN,MONROE,WI0230100,10,2,2016,motor-vehicle-theft,WI0230100,WI
8095,WISCONSIN,GREEN,MONROE,WI0230100,201,25,2016,property-crime,WI0230100,WI
8096,WISCONSIN,GREEN,MONROE,WI0230100,0,0,2016,rape,WI0230100,WI
8097,WISCONSIN,GREEN,MONROE,WI0230100,4,1,2016,rape-legacy,WI0230100,WI
8098,WISCONSIN,GREEN,MONROE,WI0230100,0,0,2016,robbery,WI0230100,WI
8099,WISCONSIN,GREEN,MONROE,WI0230100,19,12,2016,violent-crime,WI0230100,WI
8100,WISCONSIN,GREEN,NEW GLARUS,WI0230600,1,1,2016,aggravated-assault,WI0230600,WI
8101,WISCONSIN,GREEN,NEW GLARUS,WI0230600,0,0,2016,arson,WI0230600,WI
8102,WISCONSIN,GREEN,NEW GLARUS,WI0230600,2,0,2016,burglary,WI0230600,WI
8103,WISCONSIN,GREEN,NEW GLARUS,WI0230600,0,0,2016,homicide,WI0230600,WI
8104,WISCONSIN,GREEN,NEW GLARUS,WI0230600,0,0,2016,human-trafficing,WI0230600,WI
8105,WISCONSIN,GREEN,NEW GLARUS,WI0230600,24,3,2016,larceny,WI0230600,WI
8106,WISCONSIN,GREEN,NEW GLARUS,WI0230600,0,0,2016,motor-vehicle-theft,WI0230600,WI
8107,WISCONSIN,GREEN,NEW GLARUS,WI0230600,26,3,2016,property-crime,WI0230600,WI
8108,WISCONSIN,GREEN,NEW GLARUS,WI0230600,0,0,2016,rape,WI0230600,WI
8109,WISCONSIN,GREEN,NEW GLARUS,WI0230600,0,0,2016,rape-legacy,WI0230600,WI
8110,WISCONSIN,GREEN,NEW GLARUS,WI0230600,0,0,2016,robbery,WI0230600,WI
8111,WISCONSIN,GREEN,NEW GLARUS,WI0230600,1,1,2016,violent-crime,WI0230600,WI
8112,WISCONSIN,GREEN,MONROE,WI0230000,4,4,2016,aggravated-assault,WI0230000,WI
8113,WISCONSIN,GREEN,MONROE,WI0230000,0,0,2016,arson,WI0230000,WI
8114,WISCONSIN,GREEN,MONROE,WI0230000,28,0,2016,burglary,WI0230000,WI
8115,WISCONSIN,GREEN,MONROE,WI0230000,0,0,2016,homicide,WI0230000,WI
8116,WISCONSIN,GREEN,MONROE,WI0230000,0,0,2016,human-trafficing,WI0230000,WI
8117,WISCONSIN,GREEN,MONROE,WI0230000,47,1,2016,larceny,WI0230000,WI
8118,WISCONSIN,GREEN,MONROE,WI0230000,1,0,2016,motor-vehicle-theft,WI0230000,WI
8119,WISCONSIN,GREEN,MONROE,WI0230000,76,1,2016,property-crime,WI0230000,WI
8120,WISCONSIN,GREEN,MONROE,WI0230000,0,0,2016,rape,WI0230000,WI
8121,WISCONSIN,GREEN,MONROE,WI0230000,1,1,2016,rape-legacy,WI0230000,WI
8122,WISCONSIN,GREEN,MONROE,WI0230000,0,0,2016,robbery,WI0230000,WI
8123,WISCONSIN,GREEN,MONROE,WI0230000,5,5,2016,violent-crime,WI0230000,WI
8124,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,1,1,2016,aggravated-assault,ND0100000,ND
8125,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,0,0,2016,arson,ND0100000,ND
8126,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,9,1,2016,burglary,ND0100000,ND
8127,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,0,0,2016,homicide,ND0100000,ND
8128,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,0,0,2016,human-trafficing,ND0100000,ND
8129,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,19,3,2016,larceny,ND0100000,ND
8130,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,2,0,2016,motor-vehicle-theft,ND0100000,ND
8131,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,30,4,2016,property-crime,ND0100000,ND
8132,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,2,2,2016,rape,ND0100000,ND
8133,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,0,0,2016,rape-legacy,ND0100000,ND
8134,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,0,0,2016,robbery,ND0100000,ND
8135,NORTH DAKOTA,CAVALIER,LANGDON,ND0100000,3,3,2016,violent-crime,ND0100000,ND
8136,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,aggravated-assault,CO0200100,CO
8137,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,arson,CO0200100,CO
8138,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,burglary,CO0200100,CO
8139,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,homicide,CO0200100,CO
8140,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,human-trafficing,CO0200100,CO
8141,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,larceny,CO0200100,CO
8142,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,motor-vehicle-theft,CO0200100,CO
8143,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,property-crime,CO0200100,CO
8144,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,rape,CO0200100,CO
8145,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,rape-legacy,CO0200100,CO
8146,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,robbery,CO0200100,CO
8147,COLORADO,ELBERT,ELIZABETH,CO0200100,0,0,2016,violent-crime,CO0200100,CO
8148,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,aggravated-assault,CO0200300,CO
8149,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,arson,CO0200300,CO
8150,COLORADO,ELBERT,KIOWA,CO0200300,1,1,2016,burglary,CO0200300,CO
8151,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,homicide,CO0200300,CO
8152,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,human-trafficing,CO0200300,CO
8153,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,larceny,CO0200300,CO
8154,COLORADO,ELBERT,KIOWA,CO0200300,1,1,2016,motor-vehicle-theft,CO0200300,CO
8155,COLORADO,ELBERT,KIOWA,CO0200300,2,2,2016,property-crime,CO0200300,CO
8156,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,rape,CO0200300,CO
8157,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,rape-legacy,CO0200300,CO
8158,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,robbery,CO0200300,CO
8159,COLORADO,ELBERT,KIOWA,CO0200300,0,0,2016,violent-crime,CO0200300,CO
8160,COLORADO,ELBERT,SIMLA,CO0200200,0,0,2016,aggravated-assault,CO0200200,CO
8161,COLORADO,ELBERT,SIMLA,CO0200200,0,0,2016,arson,CO0200200,CO
8162,COLORADO,ELBERT,SIMLA,CO0200200,1,0,2016,burglary,CO0200200,CO
8163,COLORADO,ELBERT,SIMLA,CO0200200,0,0,2016,homicide,CO0200200,CO
8164,COLORADO,ELBERT,SIMLA,CO0200200,0,0,2016,human-trafficing,CO0200200,CO
8165,COLORADO,ELBERT,SIMLA,CO0200200,1,1,2016,larceny,CO0200200,CO
8166,COLORADO,ELBERT,SIMLA,CO0200200,1,0,2016,motor-vehicle-theft,CO0200200,CO
8167,COLORADO,ELBERT,SIMLA,CO0200200,3,1,2016,property-crime,CO0200200,CO
8168,COLORADO,ELBERT,SIMLA,CO0200200,1,1,2016,rape,CO0200200,CO
8169,COLORADO,ELBERT,SIMLA,CO0200200,0,0,2016,rape-legacy,CO0200200,CO
8170,COLORADO,ELBERT,SIMLA,CO0200200,0,0,2016,robbery,CO0200200,CO
8171,COLORADO,ELBERT,SIMLA,CO0200200,1,1,2016,violent-crime,CO0200200,CO
8172,COLORADO,ELBERT,KIOWA,CO0200000,1,1,2016,aggravated-assault,CO0200000,CO
8173,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,arson,CO0200000,CO
8174,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,burglary,CO0200000,CO
8175,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,homicide,CO0200000,CO
8176,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,human-trafficing,CO0200000,CO
8177,COLORADO,ELBERT,KIOWA,CO0200000,4,4,2016,larceny,CO0200000,CO
8178,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,motor-vehicle-theft,CO0200000,CO
8179,COLORADO,ELBERT,KIOWA,CO0200000,4,4,2016,property-crime,CO0200000,CO
8180,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,rape,CO0200000,CO
8181,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,rape-legacy,CO0200000,CO
8182,COLORADO,ELBERT,KIOWA,CO0200000,0,0,2016,robbery,CO0200000,CO
8183,COLORADO,ELBERT,KIOWA,CO0200000,1,1,2016,violent-crime,CO0200000,CO
8184,VIRGINIA,FRANKLIN,FERRUM,VA0330300,0,0,2016,aggravated-assault,VA0330300,VA
8185,VIRGINIA,FRANKLIN,FERRUM,VA0330300,0,0,2016,arson,VA0330300,VA
8186,VIRGINIA,FRANKLIN,FERRUM,VA0330300,3,0,2016,burglary,VA0330300,VA
8187,VIRGINIA,FRANKLIN,FERRUM,VA0330300,0,0,2016,homicide,VA0330300,VA
8188,VIRGINIA,FRANKLIN,FERRUM,VA0330300,0,0,2016,human-trafficing,VA0330300,VA
8189,VIRGINIA,FRANKLIN,FERRUM,VA0330300,21,2,2016,larceny,VA0330300,VA
8190,VIRGINIA,FRANKLIN,FERRUM,VA0330300,0,0,2016,motor-vehicle-theft,VA0330300,VA
8191,VIRGINIA,FRANKLIN,FERRUM,VA0330300,24,2,2016,property-crime,VA0330300,VA
8192,VIRGINIA,FRANKLIN,FERRUM,VA0330300,1,0,2016,rape,VA0330300,VA
8193,VIRGINIA,FRANKLIN,FERRUM,VA0330300,0,0,2016,rape-legacy,VA0330300,VA
8194,VIRGINIA,FRANKLIN,FERRUM,VA0330300,0,0,2016,robbery,VA0330300,VA
8195,VIRGINIA,FRANKLIN,FERRUM,VA0330300,1,0,2016,violent-crime,VA0330300,VA
8196,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,10,7,2016,aggravated-assault,VA0330100,VA
8197,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,3,1,2016,arson,VA0330100,VA
8198,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,7,2,2016,burglary,VA0330100,VA
8199,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,0,0,2016,homicide,VA0330100,VA
8200,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,0,0,2016,human-trafficing,VA0330100,VA
8201,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,172,107,2016,larceny,VA0330100,VA
8202,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,5,3,2016,motor-vehicle-theft,VA0330100,VA
8203,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,184,112,2016,property-crime,VA0330100,VA
8204,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,2,0,2016,rape,VA0330100,VA
8205,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,0,0,2016,rape-legacy,VA0330100,VA
8206,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,2,3,2016,robbery,VA0330100,VA
8207,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330100,14,10,2016,violent-crime,VA0330100,VA
8208,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,53,45,2016,aggravated-assault,VA0330000,VA
8209,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,4,2,2016,arson,VA0330000,VA
8210,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,88,23,2016,burglary,VA0330000,VA
8211,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,0,0,2016,homicide,VA0330000,VA
8212,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,0,0,2016,human-trafficing,VA0330000,VA
8213,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,383,97,2016,larceny,VA0330000,VA
8214,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,39,25,2016,motor-vehicle-theft,VA0330000,VA
8215,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,510,145,2016,property-crime,VA0330000,VA
8216,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,18,15,2016,rape,VA0330000,VA
8217,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,0,0,2016,rape-legacy,VA0330000,VA
8218,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,4,2,2016,robbery,VA0330000,VA
8219,VIRGINIA,FRANKLIN,ROCKY MOUNT,VA0330000,75,62,2016,violent-crime,VA0330000,VA
8220,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,5,4,2016,aggravated-assault,VA033SP00,VA
8221,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,0,1,2016,arson,VA033SP00,VA
8222,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,1,0,2016,burglary,VA033SP00,VA
8223,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,1,0,2016,homicide,VA033SP00,VA
8224,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,0,0,2016,human-trafficing,VA033SP00,VA
8225,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,2,1,2016,larceny,VA033SP00,VA
8226,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,0,0,2016,motor-vehicle-theft,VA033SP00,VA
8227,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,3,1,2016,property-crime,VA033SP00,VA
8228,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,0,0,2016,rape,VA033SP00,VA
8229,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,0,0,2016,rape-legacy,VA033SP00,VA
8230,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,0,0,2016,robbery,VA033SP00,VA
8231,VIRGINIA,FRANKLIN,BEDFORD,VA033SP00,6,4,2016,violent-crime,VA033SP00,VA
8232,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,16,11,2016,aggravated-assault,ND0270100,ND
8233,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,0,0,2016,arson,ND0270100,ND
8234,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,21,3,2016,burglary,ND0270100,ND
8235,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,0,0,2016,homicide,ND0270100,ND
8236,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,0,0,2016,human-trafficing,ND0270100,ND
8237,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,84,12,2016,larceny,ND0270100,ND
8238,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,9,1,2016,motor-vehicle-theft,ND0270100,ND
8239,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,114,16,2016,property-crime,ND0270100,ND
8240,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,3,2,2016,rape,ND0270100,ND
8241,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,0,0,2016,rape-legacy,ND0270100,ND
8242,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,1,0,2016,robbery,ND0270100,ND
8243,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270100,20,13,2016,violent-crime,ND0270100,ND
8244,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,20,13,2016,aggravated-assault,ND0270000,ND
8245,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,0,0,2016,arson,ND0270000,ND
8246,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,40,3,2016,burglary,ND0270000,ND
8247,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,0,0,2016,homicide,ND0270000,ND
8248,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,0,0,2016,human-trafficing,ND0270000,ND
8249,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,122,3,2016,larceny,ND0270000,ND
8250,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,43,9,2016,motor-vehicle-theft,ND0270000,ND
8251,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,205,15,2016,property-crime,ND0270000,ND
8252,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,5,2,2016,rape,ND0270000,ND
8253,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,0,0,2016,rape-legacy,ND0270000,ND
8254,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,0,0,2016,robbery,ND0270000,ND
8255,NORTH DAKOTA,MCKENZIE,WATFORD CITY,ND0270000,25,15,2016,violent-crime,ND0270000,ND
8256,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,0,0,2016,aggravated-assault,VT0070000,VT
8257,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,0,0,2016,arson,VT0070000,VT
8258,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,19,5,2016,burglary,VT0070000,VT
8259,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,0,0,2016,homicide,VT0070000,VT
8260,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,0,0,2016,human-trafficing,VT0070000,VT
8261,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,24,2,2016,larceny,VT0070000,VT
8262,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,1,0,2016,motor-vehicle-theft,VT0070000,VT
8263,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,44,7,2016,property-crime,VT0070000,VT
8264,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,1,1,2016,rape,VT0070000,VT
8265,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,0,0,2016,rape-legacy,VT0070000,VT
8266,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,0,0,2016,robbery,VT0070000,VT
8267,VERMONT,GRAND ISLE,NORTH HERO,VT0070000,1,1,2016,violent-crime,VT0070000,VT
8268,VIRGINIA,RICHMOND,WARSAW,VA0790100,1,1,2016,aggravated-assault,VA0790100,VA
8269,VIRGINIA,RICHMOND,WARSAW,VA0790100,0,0,2016,arson,VA0790100,VA
8270,VIRGINIA,RICHMOND,WARSAW,VA0790100,2,0,2016,burglary,VA0790100,VA
8271,VIRGINIA,RICHMOND,WARSAW,VA0790100,0,0,2016,homicide,VA0790100,VA
8272,VIRGINIA,RICHMOND,WARSAW,VA0790100,0,0,2016,human-trafficing,VA0790100,VA
8273,VIRGINIA,RICHMOND,WARSAW,VA0790100,10,2,2016,larceny,VA0790100,VA
8274,VIRGINIA,RICHMOND,WARSAW,VA0790100,0,0,2016,motor-vehicle-theft,VA0790100,VA
8275,VIRGINIA,RICHMOND,WARSAW,VA0790100,12,2,2016,property-crime,VA0790100,VA
8276,VIRGINIA,RICHMOND,WARSAW,VA0790100,0,0,2016,rape,VA0790100,VA
8277,VIRGINIA,RICHMOND,WARSAW,VA0790100,0,0,2016,rape-legacy,VA0790100,VA
8278,VIRGINIA,RICHMOND,WARSAW,VA0790100,0,0,2016,robbery,VA0790100,VA
8279,VIRGINIA,RICHMOND,WARSAW,VA0790100,1,1,2016,violent-crime,VA0790100,VA
8280,VIRGINIA,RICHMOND,WARSAW,VA0790000,8,6,2016,aggravated-assault,VA0790000,VA
8281,VIRGINIA,RICHMOND,WARSAW,VA0790000,0,0,2016,arson,VA0790000,VA
8282,VIRGINIA,RICHMOND,WARSAW,VA0790000,12,2,2016,burglary,VA0790000,VA
8283,VIRGINIA,RICHMOND,WARSAW,VA0790000,0,0,2016,homicide,VA0790000,VA
8284,VIRGINIA,RICHMOND,WARSAW,VA0790000,0,0,2016,human-trafficing,VA0790000,VA
8285,VIRGINIA,RICHMOND,WARSAW,VA0790000,26,4,2016,larceny,VA0790000,VA
8286,VIRGINIA,RICHMOND,WARSAW,VA0790000,5,2,2016,motor-vehicle-theft,VA0790000,VA
8287,VIRGINIA,RICHMOND,WARSAW,VA0790000,43,8,2016,property-crime,VA0790000,VA
8288,VIRGINIA,RICHMOND,WARSAW,VA0790000,1,2,2016,rape,VA0790000,VA
8289,VIRGINIA,RICHMOND,WARSAW,VA0790000,0,0,2016,rape-legacy,VA0790000,VA
8290,VIRGINIA,RICHMOND,WARSAW,VA0790000,0,0,2016,robbery,VA0790000,VA
8291,VIRGINIA,RICHMOND,WARSAW,VA0790000,9,8,2016,violent-crime,VA0790000,VA
8292,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,aggravated-assault,VA079SP00,VA
8293,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,arson,VA079SP00,VA
8294,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,burglary,VA079SP00,VA
8295,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,homicide,VA079SP00,VA
8296,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,human-trafficing,VA079SP00,VA
8297,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,larceny,VA079SP00,VA
8298,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,motor-vehicle-theft,VA079SP00,VA
8299,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,property-crime,VA079SP00,VA
8300,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,rape,VA079SP00,VA
8301,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,rape-legacy,VA079SP00,VA
8302,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,robbery,VA079SP00,VA
8303,VIRGINIA,RICHMOND,RICHMOND,VA079SP00,0,0,2016,violent-crime,VA079SP00,VA
8304,VIRGINIA,RICHMOND,RICHMOND,VA0430700,0,0,2016,aggravated-assault,VA0430700,VA
8305,VIRGINIA,RICHMOND,RICHMOND,VA0430700,0,0,2016,arson,VA0430700,VA
8306,VIRGINIA,RICHMOND,RICHMOND,VA0430700,0,0,2016,burglary,VA0430700,VA
8307,VIRGINIA,RICHMOND,RICHMOND,VA0430700,0,0,2016,homicide,VA0430700,VA
8308,VIRGINIA,RICHMOND,RICHMOND,VA0430700,0,0,2016,human-trafficing,VA0430700,VA
