,Unnamed: 0_x,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Unnamed: 0_y,Female Civilians,Female Officers,Male Civilians,Male Officers,Crime Cleared Count aggravated-assault,Crime Cleared Count arson,Crime Cleared Count burglary,Crime Cleared Count homicide,Crime Cleared Count human-trafficing,Crime Cleared Count larceny,Crime Cleared Count motor-vehicle-theft,Crime Cleared Count property-crime,Crime Cleared Count rape,Crime Cleared Count rape-legacy,Crime Cleared Count robbery,Crime Cleared Count violent-crime,Total Crime Count aggravated-assault,Total Crime Count arson,Total Crime Count burglary,Total Crime Count homicide,Total Crime Count human-trafficing,Total Crime Count larceny,Total Crime Count motor-vehicle-theft,Total Crime Count property-crime,Total Crime Count rape,Total Crime Count rape-legacy,Total Crime Count robbery,Total Crime Count violent-crime,Total Cleared,Total Crime,Total Clear Rate,Total Female Workforce,Total Male Workforce,Total Workforce,Total Officers,Overal Crime Rate,Overal Clear Rate,Workforce 2 Pop,Leo 2 Pop
251,341,GULF,FLORIDA,15851.0,44.5,40822.0,20050.0,2068.0,13.04649548924358,570.0,53,12.0,1.0,1.0,34.0,47,1,10,0,0,24,1,35,3,0,3,53,54,2,81,0,0,123,5,209,3,0,3,60,177,540,0.3277777777777778,13.0,35.0,48.0,35.0,0.03406725127752192,0.011166487918743298,0.003028200113557504,0.002208062582802347
252,2725,LA SALLE,TEXAS,7319.0,33.1,40094.0,23939.0,843.0,11.517966935373686,217.0,473,52.0,3.0,62.0,22.0,5,0,0,0,0,1,0,1,1,0,0,6,6,0,5,0,0,49,1,55,1,0,0,7,14,124,0.1129032258064516,55.0,84.0,139.0,25.0,0.016942205219292253,0.0019128296215329963,0.018991665528077607,0.003415767181308922
253,309,HARTFORD,CONNECTICUT,895699.0,40.2,68027.0,36570.0,100830.0,11.257129906363632,39733.0,49,236.0,203.0,185.0,1733.0,733,102,413,16,0,3233,241,3887,97,0,277,1123,1215,263,2806,22,0,15088,2223,20117,244,0,822,2303,10122,45103,0.22441966166330396,439.0,1918.0,2357.0,1936.0,0.05035508580449459,0.011300671319271318,0.0026314643647028747,0.002161440394596846
254,2344,LUZERNE,PENNSYLVANIA,318917.0,43.0,46577.0,25899.0,48174.0,15.105497668672411,12034.0,401,16.0,20.0,18.0,386.0,340,13,186,11,0,1293,61,1540,39,0,72,462,516,70,982,15,0,4567,190,5739,82,0,222,835,4017,13218,0.3039037675896505,36.0,404.0,440.0,406.0,0.041446520568047485,0.012595753754111571,0.0013796693183492884,0.0012730585073859344
255,2080,HOLMES,OHIO,43702.0,30.6,53619.0,19517.0,5504.0,12.59438927280216,688.0,368,11.0,6.0,12.0,33.0,0,0,11,1,0,46,6,63,3,0,0,4,0,1,54,1,0,225,16,295,4,0,3,8,134,607,0.22075782537067545,17.0,45.0,62.0,39.0,0.013889524506887557,0.0030662212255732004,0.001418699373026406,0.0008924076701295135
256,2366,WARREN,PENNSYLVANIA,40649.0,46.4,44977.0,25414.0,5042.0,12.403749169721275,1124.0,407,6.0,2.0,2.0,32.0,50,4,15,1,0,169,3,187,8,0,2,61,63,8,102,1,0,457,13,572,18,0,2,84,500,1320,0.3787878787878788,8.0,34.0,42.0,34.0,0.03247312357007553,0.012300425594725578,0.0010332357499569485,0.0008364289404413392
257,211,MONO,CALIFORNIA,14051.0,38.9,58937.0,31059.0,1222.0,8.696889901074657,665.0,32,9.0,1.0,11.0,30.0,16,0,6,0,0,10,0,16,1,0,1,18,24,0,39,2,0,111,12,162,7,0,4,37,68,398,0.1708542713567839,10.0,41.0,51.0,31.0,0.028325386093516477,0.004839513201907337,0.0036296349014305032,0.002206248665575404
258,2373,KENT,RHODE ISLAND,164886.0,43.7,65592.0,35323.0,13400.0,8.126827019880402,6843.0,410,56.0,22.0,37.0,328.0,71,2,54,1,0,575,17,646,5,0,13,90,94,26,270,2,0,1896,115,2281,45,0,23,164,1474,4916,0.2998372660699756,78.0,365.0,443.0,350.0,0.02981453852965079,0.008939509721868442,0.002686704753587327,0.002122678699222493
259,1086,ELLIOTT,KENTUCKY,7661.0,42.1,27969.0,14218.0,2210.0,28.84740895444459,150.0,173,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,1.0,1.0,0.0,0.0,0.00013053126223730585,0.00013053126223730585
260,533,WALTON,GEORGIA,87436.0,38.9,54459.0,24141.0,11365.0,12.998078594629213,3253.0,87,23.0,36.0,2.0,204.0,74,0,35,1,0,243,28,306,0,1,12,88,159,2,429,2,0,1508,140,2077,0,14,43,218,788,4592,0.171602787456446,59.0,206.0,265.0,240.0,0.052518413468136696,0.009012306143922412,0.003030788233679491,0.002744864815407841
261,876,DAVIS,IOWA,8768.0,37.6,49696.0,24405.0,1617.0,18.44206204379563,163.0,137,1.0,0.0,1.0,11.0,3,0,3,0,0,4,0,7,0,0,0,3,4,0,3,0,0,6,1,10,0,0,0,4,20,28,0.7142857142857143,1.0,12.0,13.0,11.0,0.0031934306569343066,0.002281021897810219,0.0014826642335766423,0.0012545620437956204
262,918,MONROE,IOWA,7964.0,43.2,47515.0,25233.0,1032.0,12.958312405826216,229.0,147,7.0,0.0,3.0,11.0,1,0,0,0,0,1,3,4,0,0,0,1,6,0,45,0,0,44,10,99,3,0,0,9,10,216,0.04629629629629629,7.0,14.0,21.0,11.0,0.027122049221496736,0.0012556504269211452,0.002636865896534405,0.0013812154696132596
263,2716,KERR,TEXAS,50505.0,48.0,44261.0,26210.0,8158.0,16.152856152856153,1864.0,472,34.0,10.0,32.0,93.0,51,7,32,7,0,200,22,254,12,0,7,77,81,7,181,8,0,715,46,942,28,0,7,124,669,2139,0.3127629733520337,44.0,125.0,169.0,103.0,0.04235224235224235,0.013246213246213246,0.0033462033462033462,0.0020394020394020394
264,1321,GRATIOT,MICHIGAN,41676.0,39.2,42145.0,20358.0,6807.0,16.333141376331707,1371.0,204,6.0,3.0,11.0,45.0,21,3,5,1,0,26,3,34,8,0,0,30,43,5,72,1,0,443,20,535,32,0,2,78,131,1231,0.10641754670999187,9.0,56.0,65.0,48.0,0.02953738362606776,0.0031432959017180153,0.0015596506382570304,0.001151742009789807
265,718,ROWAN,KENTUCKY,24302.0,31.0,36216.0,18743.0,5510.0,22.673031026252985,672.0,183,14.0,0.0,5.0,42.0,18,4,34,6,0,86,13,133,30,0,3,57,28,13,153,8,0,305,26,484,47,0,7,90,384,1161,0.33074935400516803,14.0,47.0,61.0,42.0,0.04777384577401037,0.015801168628096454,0.0025100814747757386,0.0017282528186980495
266,789,HARRISON,INDIANA,39370.0,42.5,52926.0,25319.0,5139.0,13.053086106172213,1303.0,118,21.0,1.0,16.0,27.0,1,0,3,0,0,1,0,4,0,0,0,1,3,0,4,0,0,11,2,17,0,0,0,3,10,40,0.25,22.0,43.0,65.0,28.0,0.001016002032004064,0.000254000508001016,0.001651003302006604,0.0007112014224028448
267,1648,LOGAN,NORTH DAKOTA,1939.0,52.6,55068.0,33272.0,130.0,6.7044868488911815,18.0,355,0.0,0.0,0.0,5.0,0,0,1,0,0,3,0,4,0,0,0,0,1,0,3,0,0,4,0,7,0,0,0,1,8,16,0.5,0.0,5.0,5.0,5.0,0.008251676121712223,0.0041258380608561115,0.0025786487880350697,0.0025786487880350697
268,1884,TORRANCE,NEW MEXICO,15599.0,43.7,32067.0,18967.0,4604.0,29.51471248156933,579.0,310,6.0,3.0,3.0,22.0,35,0,15,0,0,8,11,34,0,3,1,39,53,1,150,1,0,103,38,291,0,11,5,70,146,723,0.20193637621023516,9.0,25.0,34.0,25.0,0.04634912494390666,0.00935957433168793,0.0021796268991602025,0.001602666837617796
269,2681,HANSFORD,TEXAS,5552.0,35.7,41335.0,23605.0,1096.0,19.740634005763688,66.0,465,5.0,0.0,1.0,11.0,5,0,0,0,0,7,0,7,1,0,0,6,8,0,0,0,0,11,0,11,0,0,0,8,26,38,0.6842105263157895,5.0,12.0,17.0,11.0,0.006844380403458214,0.004682997118155619,0.0030619596541786743,0.0019812680115273776
270,1047,TREGO,KANSAS,2927.0,50.4,54630.0,29651.0,123.0,4.202254868466008,24.0,166,1.0,1.0,1.0,8.0,3,1,0,0,0,2,1,3,0,0,0,3,10,1,11,0,0,20,2,33,0,0,0,10,13,87,0.14942528735632185,2.0,9.0,11.0,9.0,0.029723266142808336,0.004441407584557568,0.0037581141100102495,0.0030748206354629312
271,1538,WASHINGTON,MISSISSIPPI,48824.0,36.4,28452.0,17800.0,16831.0,34.472800262166146,4206.0,251,43.0,22.0,14.0,145.0,6,0,5,0,0,9,1,15,0,0,1,7,19,56,1018,7,0,1184,90,2292,3,16,63,108,44,4856,0.009060955518945634,65.0,159.0,224.0,167.0,0.09945928232017041,0.00090119613304932,0.004587907586432902,0.003420448959528101
272,431,DODGE,GEORGIA,20995.0,40.4,35544.0,18481.0,4219.0,20.095260776375326,918.0,68,15.0,4.0,23.0,29.0,7,0,9,0,0,34,4,47,0,0,0,7,54,0,149,0,0,614,19,782,0,6,9,69,108,1702,0.06345475910693303,19.0,52.0,71.0,33.0,0.08106692069540367,0.005144081924267682,0.0033817575613241248,0.001571802810192903
273,498,PICKENS,GEORGIA,29992.0,44.8,56769.0,28637.0,3058.0,10.196052280608162,985.0,81,7.0,4.0,7.0,31.0,13,0,11,1,0,94,14,119,0,0,1,15,64,0,89,0,0,405,46,540,0,5,0,69,268,1218,0.2200328407224959,11.0,38.0,49.0,35.0,0.04061082955454788,0.008935716190984263,0.001633769005068018,0.00116697786076287
274,370,PASCO,FLORIDA,488310.0,44.6,46010.0,25225.0,65101.0,13.331899817738734,17327.0,57,320.0,63.0,306.0,598.0,839,16,347,10,0,2275,320,2942,103,0,108,1060,1242,59,2041,12,0,7758,752,10551,183,0,216,1653,8020,24467,0.32778844974864096,383.0,904.0,1287.0,661.0,0.050105465790174275,0.016423992955294793,0.0026356208146464336,0.0013536482971882615
