PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
UT,36260,"Ogden-Clearfield, UT",33-3012,Correctional Officers and Jailers,detailed,230,11.6,0.933,0.30,21.83,"45,400",3.8,16.64,18.14,20.92,24.44,29.33,"34,600","37,730","43,520","50,840","61,010",,
UT,36260,"Ogden-Clearfield, UT",33-3021,Detectives and Criminal Investigators,detailed,80,4.1,0.342,0.46,33.81,"70,330",5.2,20.29,23.63,28.76,42.67,59.20,"42,190","49,160","59,820","88,760","123,140",,
UT,36260,"Ogden-Clearfield, UT",33-3051,Police and Sheriff's Patrol Officers,detailed,870,2.7,3.589,0.77,21.96,"45,670",1.4,15.85,18.50,21.86,25.40,29.24,"32,960","38,470","45,460","52,820","60,820",,
UT,39340,"Provo-Orem, UT",33-1012,First-Line Supervisors of Police and Detectives,detailed,120,3.2,0.537,0.75,37.07,"77,110",1.4,27.34,32.19,35.89,41.39,48.50,"56,860","66,960","74,650","86,090","100,890",,
UT,39340,"Provo-Orem, UT",33-3021,Detectives and Criminal Investigators,detailed,30,0.0,0.142,0.19,31.05,"64,590",1.9,19.65,24.81,28.02,31.42,54.13,"40,860","51,600","58,280","65,350","112,600",,
UT,39340,"Provo-Orem, UT",33-3051,Police and Sheriff's Patrol Officers,detailed,610,3.7,2.755,0.59,22.58,"46,970",1.3,14.99,19.32,22.72,26.90,29.74,"31,180","40,190","47,260","55,940","61,850",,
UT,39340,"Provo-Orem, UT",33-9021,Private Detectives and Investigators,detailed,**,**,**,**,21.84,"45,420",7.6,17.51,20.30,22.00,23.70,24.74,"36,430","42,210","45,750","49,290","51,470",,
UT,41100,"St. George, UT",33-1012,First-Line Supervisors of Police and Detectives,detailed,60,1.2,1.033,1.45,36.16,"75,220",2.5,26.87,29.68,33.86,39.02,49.47,"55,880","61,730","70,430","81,160","102,900",,
UT,41100,"St. George, UT",33-3051,Police and Sheriff's Patrol Officers,detailed,240,2.3,4.019,0.86,24.39,"50,720",2.2,17.91,20.69,24.29,28.03,30.41,"37,260","43,040","50,530","58,310","63,260",,
UT,41620,"Salt Lake City, UT",33-1012,First-Line Supervisors of Police and Detectives,detailed,430,0.5,0.629,0.88,37.97,"78,990",1.5,28.78,32.58,35.88,41.34,50.47,"59,860","67,760","74,630","85,980","104,980",,
UT,41620,"Salt Lake City, UT",33-3012,Correctional Officers and Jailers,detailed,"1,160",0.0,1.709,0.56,20.03,"41,670",2.2,17.00,17.55,18.83,22.80,25.34,"35,360","36,510","39,170","47,430","52,710",,
UT,41620,"Salt Lake City, UT",33-3021,Detectives and Criminal Investigators,detailed,200,0.5,0.294,0.39,39.01,"81,140",6.8,19.34,23.29,35.59,55.82,60.90,"40,230","48,450","74,020","116,110","126,660",,
UT,41620,"Salt Lake City, UT",33-3051,Police and Sheriff's Patrol Officers,detailed,"1,720",1.0,2.538,0.54,26.07,"54,230",1.6,18.72,22.04,26.59,29.91,34.26,"38,930","45,830","55,300","62,220","71,250",,
VA,13980,"Blacksburg-Christiansburg-Radford, VA",33-1012,First-Line Supervisors of Police and Detectives,detailed,70,8.8,0.943,1.32,32.85,"68,330",5.1,21.76,25.65,29.75,38.17,47.91,"45,270","53,340","61,870","79,390","99,660",,
VA,13980,"Blacksburg-Christiansburg-Radford, VA",33-3012,Correctional Officers and Jailers,detailed,230,0.0,3.248,1.06,17.16,"35,680",3.4,13.63,15.64,17.07,18.50,19.70,"28,350","32,530","35,500","38,470","40,970",,
VA,13980,"Blacksburg-Christiansburg-Radford, VA",33-3021,Detectives and Criminal Investigators,detailed,50,18.1,0.739,0.99,*,*,*,*,*,*,*,*,*,*,*,*,*,,
VA,13980,"Blacksburg-Christiansburg-Radford, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,400,15.8,5.843,1.25,22.57,"46,950",1.7,16.46,18.69,22.01,25.52,30.25,"34,230","38,880","45,780","53,090","62,920",,
VA,16820,"Charlottesville, VA",33-1012,First-Line Supervisors of Police and Detectives,detailed,60,33.8,0.571,0.80,38.52,"80,120",2.6,26.91,31.79,36.97,46.00,53.06,"55,980","66,110","76,890","95,680","110,360",,
VA,16820,"Charlottesville, VA",33-3012,Correctional Officers and Jailers,detailed,610,5.1,5.605,1.82,17.14,"35,640",2.4,14.51,15.90,16.86,17.99,20.14,"30,180","33,080","35,080","37,430","41,890",,
VA,16820,"Charlottesville, VA",33-3021,Detectives and Criminal Investigators,detailed,100,3.0,0.878,1.17,35.86,"74,590",6.7,20.89,23.89,39.22,43.51,46.99,"43,440","49,690","81,570","90,510","97,730",,
VA,16820,"Charlottesville, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,330,20.7,3.051,0.65,22.69,"47,190",1.7,17.21,19.74,22.02,25.03,29.76,"35,790","41,060","45,790","52,050","61,890",,
VA,25500,"Harrisonburg, VA",33-3021,Detectives and Criminal Investigators,detailed,40,0.0,0.634,0.85,35.08,"72,960",2.1,21.28,24.56,28.54,48.37,59.20,"44,250","51,080","59,350","100,600","123,140",,
VA,25500,"Harrisonburg, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,220,4.9,3.602,0.77,21.51,"44,740",2.3,16.29,18.05,21.13,24.06,28.49,"33,890","37,540","43,950","50,040","59,260",,
VA,31340,"Lynchburg, VA",33-1012,First-Line Supervisors of Police and Detectives,detailed,80,4.4,0.820,1.15,38.26,"79,590",3.3,22.83,28.30,38.57,48.93,53.94,"47,480","58,850","80,220","101,770","112,190",,
VA,31340,"Lynchburg, VA",33-3012,Correctional Officers and Jailers,detailed,250,5.0,2.544,0.83,17.23,"35,840",1.7,13.70,15.62,17.13,18.78,21.05,"28,490","32,500","35,630","39,050","43,770",,
VA,31340,"Lynchburg, VA",33-3021,Detectives and Criminal Investigators,detailed,210,0.5,2.081,2.78,34.85,"72,490",2.9,20.39,24.36,37.87,43.21,46.16,"42,410","50,660","78,770","89,880","96,000",,
VA,31340,"Lynchburg, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,430,6.2,4.343,0.93,21.10,"43,880",1.4,15.46,17.58,20.88,24.05,28.65,"32,150","36,570","43,430","50,020","59,590",,
VA,40060,"Richmond, VA",33-1012,First-Line Supervisors of Police and Detectives,detailed,360,2.3,0.557,0.78,40.43,"84,100",1.1,28.90,32.67,38.97,46.11,54.00,"60,120","67,950","81,060","95,920","112,330",,
VA,40060,"Richmond, VA",33-3012,Correctional Officers and Jailers,detailed,"3,170",6.3,4.956,1.61,19.25,"40,040",1.7,15.83,16.63,17.94,20.70,24.89,"32,940","34,600","37,320","43,060","51,770",,
VA,40060,"Richmond, VA",33-3021,Detectives and Criminal Investigators,detailed,480,2.1,0.745,1.00,37.90,"78,830",4.4,23.97,27.80,33.51,45.22,62.19,"49,850","57,810","69,700","94,050","129,350",,
VA,40060,"Richmond, VA",33-3031,Fish and Game Wardens,detailed,40,0.0,0.061,1.30,21.76,"45,260",2.0,17.74,17.75,20.00,24.72,31.36,"36,910","36,920","41,600","51,420","65,230",,
VA,40060,"Richmond, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,"3,280",2.7,5.135,1.10,24.68,"51,330",1.5,17.64,20.16,23.41,28.65,34.75,"36,680","41,930","48,690","59,590","72,280",,
VA,40060,"Richmond, VA",33-9021,Private Detectives and Investigators,detailed,90,31.2,0.145,0.72,28.55,"59,390",6.8,14.02,20.09,28.71,36.21,39.92,"29,160","41,780","59,720","75,320","83,030",,
VA,40220,"Roanoke, VA",33-1012,First-Line Supervisors of Police and Detectives,detailed,90,6.5,0.581,0.81,41.25,"85,800",2.8,27.43,32.07,39.07,49.85,56.95,"57,050","66,700","81,270","103,680","118,450",,
VA,40220,"Roanoke, VA",33-3012,Correctional Officers and Jailers,detailed,510,27.0,3.354,1.09,19.36,"40,260",3.1,15.69,16.64,18.23,21.41,25.25,"32,630","34,610","37,920","44,520","52,520",,
VA,40220,"Roanoke, VA",33-3021,Detectives and Criminal Investigators,detailed,190,8.9,1.241,1.66,39.56,"82,280",3.2,23.96,29.49,39.85,46.23,59.20,"49,840","61,340","82,890","96,160","123,140",,
VA,40220,"Roanoke, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,740,11.0,4.832,1.03,21.83,"45,400",1.6,16.50,18.47,21.28,24.25,28.65,"34,320","38,420","44,260","50,430","59,590",,
VA,44420,"Staunton-Waynesboro, VA",33-3012,Correctional Officers and Jailers,detailed,410,1.8,8.687,2.83,18.13,"37,710",3.5,14.80,15.91,17.06,19.95,23.22,"30,780","33,080","35,490","41,500","48,310",,
VA,44420,"Staunton-Waynesboro, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,220,31.9,4.577,0.98,20.38,"42,390",4.7,14.15,16.49,19.40,23.43,28.57,"29,440","34,300","40,340","48,740","59,420",,
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",33-1012,First-Line Supervisors of Police and Detectives,detailed,620,0.5,0.836,1.17,35.15,"73,100",2.7,23.32,26.86,32.75,40.67,50.74,"48,510","55,870","68,120","84,590","105,530",,
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",33-3012,Correctional Officers and Jailers,detailed,"1,740",0.0,2.356,0.77,19.28,"40,100",1.4,15.72,16.71,18.40,21.69,24.46,"32,690","34,770","38,270","45,110","50,880",,
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",33-3021,Detectives and Criminal Investigators,detailed,380,1.5,0.517,0.69,40.64,"84,530",1.8,22.06,27.22,37.15,55.83,60.90,"45,880","56,620","77,270","116,120","126,670",,
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",33-3031,Fish and Game Wardens,detailed,90,0.0,0.118,2.50,22.21,"46,190",3.0,17.65,19.78,21.23,24.15,27.50,"36,710","41,150","44,160","50,240","57,210",,
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",33-3051,Police and Sheriff's Patrol Officers,detailed,"4,510",0.8,6.109,1.30,24.56,"51,090",1.6,18.98,20.88,23.53,28.09,32.21,"39,490","43,430","48,950","58,420","66,990",,
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",33-9021,Private Detectives and Investigators,detailed,60,33.3,0.083,0.41,30.97,"64,410",10.9,12.84,17.97,32.90,43.79,48.76,"26,710","37,390","68,440","91,080","101,430",,
VA,49020,"Winchester, VA-WV",33-1012,First-Line Supervisors of Police and Detectives,detailed,**,**,**,**,42.30,"87,990",3.9,27.56,30.87,38.97,52.10,63.17,"57,330","64,200","81,070","108,370","131,390",,
VA,49020,"Winchester, VA-WV",33-3012,Correctional Officers and Jailers,detailed,230,8.0,4.065,1.32,19.81,"41,200",6.0,13.30,15.98,18.64,23.32,28.54,"27,660","33,240","38,770","48,510","59,370",,
VA,49020,"Winchester, VA-WV",33-3021,Detectives and Criminal Investigators,detailed,40,18.4,0.720,0.96,36.61,"76,150",8.8,23.43,27.17,32.17,39.73,62.77,"48,730","56,510","66,920","82,630","130,560",,
VA,49020,"Winchester, VA-WV",33-3051,Police and Sheriff's Patrol Officers,detailed,190,23.1,3.282,0.70,25.28,"52,590",3.5,17.91,20.59,23.59,29.24,36.25,"37,260","42,830","49,060","60,810","75,400",,
VT,72400,"Burlington-South Burlington, VT",33-1012,First-Line Supervisors of Police and Detectives,detailed,60,7.9,0.465,0.65,41.64,"86,610",3.9,28.25,32.56,38.05,47.15,67.96,"58,750","67,720","79,150","98,080","141,360",,
VT,72400,"Burlington-South Burlington, VT",33-3012,Correctional Officers and Jailers,detailed,190,0.0,1.574,0.51,20.50,"42,640",*,15.92,17.32,19.84,23.00,26.38,"33,120","36,030","41,260","47,840","54,870",,
VT,72400,"Burlington-South Burlington, VT",33-3021,Detectives and Criminal Investigators,detailed,100,3.6,0.794,1.06,40.10,"83,400",4.3,23.53,29.77,38.69,46.95,60.90,"48,950","61,930","80,480","97,660","126,660",,
VT,72400,"Burlington-South Burlington, VT",33-3051,Police and Sheriff's Patrol Officers,detailed,350,13.5,2.866,0.61,25.07,"52,140",3.2,16.87,20.12,24.83,29.54,34.98,"35,100","41,850","51,650","61,450","72,750",,
WA,13380,"Bellingham, WA",33-1012,First-Line Supervisors of Police and Detectives,detailed,70,2.6,0.858,1.20,52.12,"108,400",4.2,31.44,42.54,51.78,62.41,74.80,"65,400","88,490","107,700","129,820","155,590",,
WA,13380,"Bellingham, WA",33-3021,Detectives and Criminal Investigators,detailed,290,0.0,3.556,4.76,46.79,"97,320",3.9,38.94,40.16,41.37,47.46,65.11,"80,990","83,530","86,040","98,720","135,430",,
WA,13380,"Bellingham, WA",33-3051,Police and Sheriff's Patrol Officers,detailed,270,3.3,3.280,0.70,35.94,"74,760",2.7,24.79,31.92,36.93,42.04,46.91,"51,550","66,400","76,810","87,450","97,580",,
WA,14740,"Bremerton-Silverdale, WA",33-1012,First-Line Supervisors of Police and Detectives,detailed,70,4.5,0.807,1.13,42.98,"89,390",2.1,27.50,33.26,42.85,48.39,65.11,"57,210","69,180","89,120","100,660","135,430",,
WA,14740,"Bremerton-Silverdale, WA",33-3021,Detectives and Criminal Investigators,detailed,30,13.2,0.377,0.50,50.97,"106,010",5.8,30.97,41.12,49.64,63.30,65.12,"64,420","85,520","103,260","131,670","135,450",,
WA,14740,"Bremerton-Silverdale, WA",33-3051,Police and Sheriff's Patrol Officers,detailed,330,7.3,3.910,0.83,30.35,"63,120",6.1,19.54,23.70,31.91,36.49,39.20,"40,640","49,300","66,370","75,900","81,530",,
WA,28420,"Kennewick-Richland, WA",33-1012,First-Line Supervisors of Police and Detectives,detailed,110,11.5,0.979,1.37,45.20,"94,020",3.0,31.87,40.00,45.62,51.86,60.08,"66,290","83,190","94,890","107,860","124,960",,
WA,28420,"Kennewick-Richland, WA",33-3012,Correctional Officers and Jailers,detailed,430,0.5,4.021,1.31,22.90,"47,640",4.6,17.83,21.63,22.20,25.82,29.41,"37,080","44,980","46,170","53,710","61,170",,
WA,28420,"Kennewick-Richland, WA",33-3021,Detectives and Criminal Investigators,detailed,60,6.7,0.572,0.77,34.24,"71,220",1.8,20.87,25.52,30.12,39.64,61.96,"43,410","53,080","62,660","82,460","128,880",,
WA,28420,"Kennewick-Richland, WA",33-3051,Police and Sheriff's Patrol Officers,detailed,510,14.4,4.722,1.01,37.37,"77,730",2.6,22.18,32.93,39.10,45.28,48.86,"46,140","68,490","81,330","94,180","101,630",,
WA,31020,"Longview, WA",33-3051,Police and Sheriff's Patrol Officers,detailed,130,7.3,3.738,0.80,32.51,"67,620",2.2,25.71,30.37,33.66,36.55,38.39,"53,480","63,160","70,010","76,030","79,850",,
WA,34580,"Mount Vernon-Anacortes, WA",33-1012,First-Line Supervisors of Police and Detectives,detailed,40,28.4,0.800,1.12,47.28,"98,350",2.5,35.54,39.98,47.37,55.76,61.20,"73,920","83,150","98,520","115,990","127,290",,
WA,34580,"Mount Vernon-Anacortes, WA",33-3012,Correctional Officers and Jailers,detailed,40,20.5,0.870,0.28,27.01,"56,190",4.4,19.26,23.26,27.53,30.96,36.03,"40,050","48,390","57,260","64,410","74,930",,
WA,34580,"Mount Vernon-Anacortes, WA",33-3051,Police and Sheriff's Patrol Officers,detailed,180,16.2,4.081,0.87,36.50,"75,930",3.7,27.39,33.08,36.25,39.83,47.34,"56,980","68,800","75,400","82,840","98,470",,
WA,36500,"Olympia-Tumwater, WA",33-1012,First-Line Supervisors of Police and Detectives,detailed,100,33.5,0.949,1.33,45.93,"95,530",7.6,28.90,39.66,45.09,54.29,62.22,"60,100","82,490","93,790","112,920","129,430",,
WA,36500,"Olympia-Tumwater, WA",33-3012,Correctional Officers and Jailers,detailed,110,0.6,1.057,0.34,23.89,"49,700",6.7,17.18,19.60,23.43,26.78,29.79,"35,730","40,770","48,730","55,700","61,970",,
WA,36500,"Olympia-Tumwater, WA",33-3021,Detectives and Criminal Investigators,detailed,200,0.0,1.902,2.54,27.45,"57,100",2.7,18.02,24.19,26.83,31.91,35.22,"37,470","50,320","55,800","66,360","73,260",,
WA,36500,"Olympia-Tumwater, WA",33-3051,Police and Sheriff's Patrol Officers,detailed,250,32.0,2.452,0.52,35.97,"74,810",7.0,22.69,29.94,36.93,42.98,47.40,"47,200","62,270","76,810","89,400","98,590",,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,detailed,"1,050",3.6,0.660,0.92,52.93,"110,100",2.8,38.93,44.44,53.16,60.79,71.45,"80,980","92,430","110,570","126,440","148,610",,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",33-3012,Correctional Officers and Jailers,detailed,"2,020",9.5,1.274,0.41,27.88,"57,990",6.1,18.93,22.20,28.12,33.94,37.16,"39,370","46,170","58,500","70,590","77,290",,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",33-3021,Detectives and Criminal Investigators,detailed,710,3.5,0.448,0.60,45.53,"94,700",6.7,24.19,28.06,47.32,59.69,66.91,"50,320","58,360","98,430","124,150","139,180",,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,detailed,"3,890",3.5,2.449,0.52,40.34,"83,900",2.5,30.29,35.20,40.80,46.40,50.26,"63,000","73,210","84,860","96,500","104,530",,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",33-9021,Private Detectives and Investigators,detailed,190,21.8,0.122,0.60,35.67,"74,190",9.0,16.35,24.07,32.50,45.65,60.14,"34,010","50,070","67,610","94,960","125,090",,
WA,44060,"Spokane-Spokane Valley, WA",33-1012,First-Line Supervisors of Police and Detectives,detailed,160,6.0,0.695,0.97,47.96,"99,750",2.9,35.91,42.42,47.22,55.39,62.42,"74,700","88,230","98,210","115,210","129,830",,
WA,44060,"Spokane-Spokane Valley, WA",33-3012,Correctional Officers and Jailers,detailed,470,0.5,2.074,0.67,24.34,"50,630",3.2,19.50,22.77,24.01,27.00,29.90,"40,570","47,350","49,950","56,150","62,190",,
WA,44060,"Spokane-Spokane Valley, WA",33-3021,Detectives and Criminal Investigators,detailed,300,1.2,1.311,1.75,39.00,"81,130",6.5,24.78,27.51,38.70,46.56,59.20,"51,550","57,230","80,490","96,850","123,140",,
WA,44060,"Spokane-Spokane Valley, WA",33-3051,Police and Sheriff's Patrol Officers,detailed,550,4.4,2.436,0.52,34.25,"71,240",3.5,23.10,28.78,35.48,39.62,45.42,"48,060","59,860","73,800","82,400","94,460",,
WA,45104,"Tacoma-Lakewood, WA Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,detailed,260,8.3,0.914,1.28,44.94,"93,470",2.5,30.21,40.72,45.22,50.08,58.13,"62,840","84,710","94,070","104,170","120,910",,
