Unnamed: 0,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens
1658,Pembina County, North Dakota,7136.0,48.1,56813.0,32779.0,415.0,5.815582959641255,114.0
2840,Cache County, Utah,118824.0,25.0,51935.0,21055.0,17367.0,14.6157341951121,2628.0
3107,Taylor County, Wisconsin,20521.0,43.4,47306.0,24907.0,2511.0,12.236245796988447,475.0
1490,Issaquena County, Mississippi,1352.0,42.3,24306.0,17282.0,431.0,31.87869822485207,43.0
202,Lake County, California,64076.0,45.8,36132.0,21799.0,15561.0,24.28522379674137,3554.0
995,Johnson County, Kansas,572428.0,37.1,78186.0,41415.0,34189.0,5.9726288721026926,13088.0
2656,Falls County, Texas,17265.0,39.3,38547.0,17257.0,3756.0,21.754995655951348,390.0
2650,Eastland County, Texas,18252.0,42.5,34434.0,21577.0,3054.0,16.732412886259038,357.0
2751,Mitchell County, Texas,8995.0,35.5,51555.0,19334.0,654.0,7.270705947748749,193.0
259,Delta County, Colorado,30221.0,47.5,42011.0,24261.0,4890.0,16.180801429469575,1142.0
2789,San Saba County, Texas,5881.0,41.0,40718.0,19583.0,930.0,15.813637136541404,94.0
2473,Oglala Lakota County, South Dakota,14263.0,24.6,26330.0,9286.0,7622.0,53.4389679590549,1250.0
606,Clark County, Illinois,16089.0,43.1,48693.0,25806.0,2576.0,16.010939150972714,723.0
479,Lumpkin County, Georgia,31094.0,36.8,40634.0,21814.0,6426.0,20.666366501575858,1043.0
2916,Gloucester County, Virginia,37021.0,44.3,62878.0,31072.0,2798.0,7.5578725588179685,773.0
1836,Camden County, New Jersey,511145.0,38.4,63028.0,31736.0,66882.0,13.084741120425713,23687.0
384,Wakulla County, Florida,31314.0,40.2,54078.0,22129.0,3970.0,12.67803538353452,1022.0
3125,Fremont County, Wyoming,40683.0,38.4,53559.0,26606.0,5585.0,13.728092815180789,1479.0
481,McIntosh County, Georgia,13941.0,48.0,45248.0,23826.0,2788.0,19.99856538268417,608.0
3026,Ohio County, West Virginia,43257.0,43.2,41986.0,28160.0,6626.0,15.317752040132232,1163.0
2477,Roberts County, South Dakota,10294.0,38.6,50108.0,24426.0,2064.0,20.050514863027004,345.0
1985,Gates County, North Carolina,11615.0,44.6,51582.0,23602.0,1391.0,11.975893241498065,540.0
863,Calhoun County, Iowa,9876.0,45.4,44635.0,26210.0,1364.0,13.81125961927906,126.0
467,Jefferson County, Georgia,16201.0,38.7,28417.0,16986.0,4535.0,27.99209925313253,818.0
2935,Lunenburg County, Virginia,12450.0,45.2,39911.0,18383.0,2361.0,18.96385542168675,299.0
231,Sierra County, California,2931.0,55.2,43984.0,31873.0,329.0,11.224837939269873,50.0
1869,Los Alamos County, New Mexico,17895.0,43.5,105902.0,51066.0,904.0,5.051690416317408,244.0
1860,De Baca County, New Mexico,1977.0,49.7,31197.0,28232.0,389.0,19.67627718765807,49.0
719,Russell County, Kentucky,17684.0,43.4,31539.0,17702.0,4606.0,26.04614340646913,733.0
3,Clay County, Arkansas,15202.0,44.0,32404.0,19192.0,3340.0,21.970793316668853,474.0
286,Montezuma County, Colorado,26006.0,43.4,41622.0,22738.0,4811.0,18.499577020687532,774.0
2460,Kingsbury County, South Dakota,5070.0,46.5,54568.0,31524.0,465.0,9.171597633136097,58.0
946,Winneshiek County, Iowa,20789.0,40.6,57009.0,27240.0,1472.0,7.080667660782144,310.0
2728,Leon County, Texas,16923.0,44.8,47441.0,27271.0,2694.0,15.919163268923947,553.0
759,Adams County, Indiana,34813.0,33.7,47572.0,21173.0,6140.0,17.637089592968145,872.0
2314,Butler County, Pennsylvania,185974.0,43.0,63345.0,33406.0,15257.0,8.203834944669683,5015.0
1125,Catahoula Parish, Louisiana,10145.0,38.2,34736.0,21870.0,1875.0,18.48201084277969,294.0
95,Henry County, Alabama,17187.0,43.2,41045.0,22825.0,2586.0,15.046255891080468,574.0
1456,Waseca County, Minnesota,19034.0,39.4,53199.0,27179.0,1387.0,7.286960176526216,468.0
2724,Lampasas County, Texas,20357.0,41.1,50358.0,24382.0,2751.0,13.513779044063469,738.0
1432,Pennington County, Minnesota,14156.0,39.6,51156.0,26992.0,1211.0,8.554676462277481,260.0
3104,Sawyer County, Wisconsin,16438.0,49.5,41869.0,25680.0,2623.0,15.956929066796448,587.0
1370,Shiawassee County, Michigan,68800.0,41.7,48470.0,23927.0,9649.0,14.02470930232558,2896.0
553,Bannock County, Idaho,83815.0,33.0,45216.0,22885.0,14875.0,17.747419912903418,2814.0
2595,Baylor County, Texas,3639.0,48.6,34382.0,30495.0,452.0,12.420994778785381,20.0
1951,Alleghany County, North Carolina,10868.0,48.5,38352.0,21059.0,2089.0,19.221567905778443,315.0
1506,Lowndes County, Mississippi,59785.0,36.9,41219.0,22143.0,12783.0,21.381617462574226,3166.0
191,Colusa County, California,21361.0,34.7,54946.0,25745.0,2859.0,13.384204859323065,871.0
1552,Benton County, Missouri,18825.0,52.9,33428.0,19487.0,3581.0,19.02257636122178,674.0
2347,Mercer County, Pennsylvania,114598.0,44.1,45831.0,24399.0,14962.0,13.056074277037993,3307.0
661,Monroe County, Illinois,33703.0,42.3,72956.0,35699.0,1480.0,4.3913004777022815,843.0
1154,Richland Parish, Louisiana,20692.0,37.8,35684.0,19347.0,4751.0,22.960564469360147,930.0
86,DeKalb County, Alabama,70937.0,39.3,38248.0,18685.0,13872.0,19.55538012602732,1894.0
1421,Martin County, Minnesota,20193.0,45.2,51984.0,29034.0,2308.0,11.42970336255138,340.0
1977,Davidson County, North Carolina,164058.0,41.9,44469.0,23146.0,26221.0,15.982762193858273,7911.0
627,Hamilton County, Illinois,8251.0,43.0,45076.0,24309.0,1219.0,14.77396679190401,159.0
