,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Men in Law-Enforcement,Women in Law-Enforcement,Law-Enforcement per 1000,Unemployment Rate (%)
1067,Breathitt,Kentucky,13476.0,41.0,25484.0,15798.0,4411.0,32.732264766993175,564.0,98.0,0.0,7.272187592757494,4.1852181656277825
1068,Breckinridge,Kentucky,20000.0,43.2,43390.0,19984.0,3350.0,16.75,886.0,13.0,20.0,1.65,4.43
1069,Bullitt,Kentucky,77727.0,39.7,58702.0,25805.0,7904.0,10.168924569325974,2746.0,211.0,12.0,2.869015914675724,3.532877893138806
1070,Butler,Kentucky,12828.0,41.0,38427.0,20591.0,3080.0,24.009978172747115,297.0,66.0,0.0,5.144995322731525,2.315247895229186
1071,Caldwell,Kentucky,12758.0,42.4,43491.0,23308.0,2647.0,20.747766107540368,459.0,101.0,54.0,12.149239692741808,3.597742592882897
1072,Calloway,Kentucky,38302.0,34.1,36692.0,21109.0,8615.0,22.49229805232103,1262.0,146.0,13.0,4.151219257480027,3.294867108767166
1073,Campbell,Kentucky,91456.0,37.9,56772.0,29834.0,13138.0,14.36537788663401,2860.0,276.0,15.0,3.181857942617215,3.1271868439468156
1074,Carlisle,Kentucky,4954.0,42.4,40913.0,23456.0,798.0,16.10819539765846,179.0,26.0,0.0,5.248284214775939,3.6132418247880502
1075,Carroll,Kentucky,10776.0,38.0,42882.0,21639.0,2698.0,25.037119524870082,542.0,51.0,0.0,4.732739420935412,5.029695619896065
1076,Carter,Kentucky,27292.0,40.7,37367.0,19170.0,4933.0,18.074893741755826,1211.0,146.0,11.0,5.7526014949435735,4.437197713615712
1077,Casey,Kentucky,15928.0,42.6,32315.0,18146.0,4114.0,25.828729281767956,601.0,101.0,18.0,7.471120040180814,3.773229532898041
1078,Christian,Kentucky,73936.0,28.3,40253.0,19962.0,13719.0,18.555236961696604,2765.0,226.0,31.0,3.4759792252759145,3.7397208396450985
1079,Clark,Kentucky,35706.0,42.0,49069.0,25674.0,5300.0,14.843443678933513,1187.0,154.0,27.0,5.069176048843332,3.3243712541309582
1080,Clay,Kentucky,21160.0,39.0,22174.0,14255.0,7961.0,37.62287334593573,759.0,113.0,0.0,5.340264650283554,3.5869565217391304
1081,Clinton,Kentucky,10172.0,40.9,29872.0,18444.0,2245.0,22.070389303971687,350.0,5.0,19.0,2.359418010224145,3.4408179315768774
1082,Crittenden,Kentucky,9211.0,43.3,38739.0,21735.0,1909.0,20.7252198458365,235.0,66.0,33.0,10.748018673325372,2.551297361849962
1083,Cumberland,Kentucky,6780.0,45.2,33268.0,18362.0,1484.0,21.887905604719766,189.0,5.0,2.0,1.0324483775811208,2.7876106194690267
1084,Daviess,Kentucky,98724.0,39.1,46675.0,25026.0,15599.0,15.800615858352579,3050.0,299.0,47.0,3.5047202301365425,3.089421012114582
1085,Edmonson,Kentucky,12086.0,42.9,41689.0,20194.0,2606.0,21.56213801092173,502.0,0.0,0.0,0.0,4.153566109548238
1086,Elliott,Kentucky,7661.0,42.1,27969.0,14218.0,2210.0,28.84740895444459,150.0,59.0,20.0,10.31196971674716,1.9579689335595876
1087,Estill,Kentucky,14406.0,42.7,29694.0,16763.0,4326.0,30.02915451895044,778.0,28.0,15.0,2.9848674163542968,5.4005275579619605
1088,Fayette,Kentucky,311529.0,34.1,50661.0,30502.0,56444.0,18.118377422326652,10943.0,782.0,201.0,3.1554044727778154,3.512674582462628
1089,Fleming,Kentucky,14543.0,40.6,36063.0,22222.0,3226.0,22.182493295743658,638.0,9.0,10.0,1.3064704668912879,4.386990304613904
1090,Floyd,Kentucky,38144.0,41.0,30540.0,18345.0,11532.0,30.23280201342282,1437.0,155.0,0.0,4.063548657718121,3.7673028523489935
1091,Franklin,Kentucky,49982.0,40.8,50999.0,27252.0,7054.0,14.113080709055259,1951.0,111.0,25.0,2.72097955263895,3.903405225881317
1092,Fulton,Kentucky,6323.0,43.0,26841.0,18067.0,1566.0,24.766724656017715,260.0,15.0,27.0,6.6424165744108805,4.1119721651114975
1093,Gallatin,Kentucky,8543.0,37.2,51180.0,21452.0,1131.0,13.238909048343674,230.0,56.0,0.0,6.555074329860705,2.6922626711927893
1094,Garrard,Kentucky,17051.0,42.4,46373.0,23796.0,3259.0,19.113248489824645,704.0,18.0,9.0,1.5834848395988506,4.1287901002873735
1095,Grant,Kentucky,24705.0,36.6,44191.0,19395.0,4857.0,19.65998785670917,659.0,150.0,0.0,6.071645415907711,2.6674762193887878
1096,Graves,Kentucky,37379.0,40.3,40268.0,21277.0,6758.0,18.079670403167555,1414.0,46.0,42.0,2.3542630889001845,3.782872736028251
1097,Grayson,Kentucky,26092.0,40.0,36129.0,20783.0,6212.0,23.80806377433696,784.0,168.0,20.0,7.205273647094895,3.0047524145331903
1098,Green,Kentucky,11123.0,44.0,36681.0,20974.0,2151.0,19.33830801042884,375.0,99.0,4.0,9.260091701878988,3.371392609907399
1099,Greenup,Kentucky,36255.0,43.0,46771.0,24446.0,6268.0,17.288649841401185,1439.0,187.0,6.0,5.323403668459523,3.969107709281478
1100,Hancock,Kentucky,8716.0,41.4,49375.0,22041.0,1481.0,16.991739329967874,254.0,25.0,0.0,2.8682882055988985,2.914180816888481
1101,Hardin,Kentucky,107573.0,36.0,51541.0,25561.0,14847.0,13.801790412092254,3857.0,318.0,30.0,3.2350125031374044,3.5854721909772893
1102,Harlan,Kentucky,28031.0,41.2,25350.0,16080.0,8857.0,31.5971602868253,915.0,122.0,48.0,6.064714066569155,3.2642431593592804
1103,Harrison,Kentucky,18629.0,42.4,40164.0,22024.0,3476.0,18.659079929142734,575.0,77.0,9.0,4.616458210317248,3.0865854313167644
1104,Hart,Kentucky,18510.0,40.8,35738.0,19566.0,4398.0,23.760129659643436,517.0,72.0,22.0,5.078336034575905,2.7930848190167477
1105,Henderson,Kentucky,46362.0,40.2,41630.0,23752.0,8696.0,18.756740433976102,1425.0,170.0,114.0,6.125706397480696,3.0736378931021093
1106,Henry,Kentucky,15528.0,41.5,50412.0,22499.0,2661.0,17.13678516228748,485.0,80.0,45.0,8.049974240082431,3.1233900051519834
1107,Hickman,Kentucky,4691.0,47.3,39756.0,18416.0,753.0,16.052014495843103,132.0,0.0,2.0,0.4263483265828181,2.8138989554465996
1108,Hopkins,Kentucky,46359.0,41.0,43169.0,22672.0,7280.0,15.703531137427468,1301.0,162.0,25.0,4.033736707004034,2.806359067279277
1109,Jackson,Kentucky,13357.0,40.6,30884.0,16713.0,4381.0,32.79928127573557,611.0,0.0,38.0,2.8449502133712663,4.574380474657483
1110,Jefferson,Kentucky,759724.0,38.0,50099.0,29758.0,119158.0,15.684380116989853,28759.0,2008.0,437.0,3.2182740047701532,3.7854536647519366
1111,Jessamine,Kentucky,51015.0,37.6,52748.0,27409.0,9139.0,17.914338919925513,2051.0,175.0,5.0,3.5283740076448105,4.020386160933058
1112,Johnson,Kentucky,23280.0,41.6,35060.0,18290.0,5964.0,25.61855670103093,799.0,130.0,35.0,7.087628865979381,3.43213058419244
1113,Kenton,Kentucky,163393.0,36.7,56568.0,28785.0,21805.0,13.345124944153055,5643.0,259.0,143.0,2.460325717748006,3.453636324689552
1114,Knott,Kentucky,15884.0,41.3,28165.0,17761.0,4784.0,30.118358096197433,823.0,74.0,0.0,4.658776126920172,5.181314530345001
1115,Knox,Kentucky,31740.0,40.1,26553.0,15479.0,10613.0,33.43730308758664,1431.0,68.0,15.0,2.614996849401386,4.508506616257089
1116,Assumption Parish,Louisiana,22973.0,39.3,47822.0,24207.0,4186.0,18.221390327776085,832.0,62.0,26.0,3.830583728725025,3.6216427980672963
1117,Avoyelles Parish,Louisiana,41252.0,38.1,34985.0,19595.0,8671.0,21.01958692911859,1388.0,444.0,166.0,14.787161834577718,3.3646853485891595
1118,Beauregard Parish,Louisiana,36435.0,37.4,46599.0,23141.0,6815.0,18.704542335666254,1085.0,205.0,20.0,6.175380815150268,2.97790585975024
1119,Bienville Parish,Louisiana,13924.0,42.3,35722.0,22123.0,3406.0,24.461361677678827,579.0,53.0,63.0,8.330939385234128,4.158287848319448
1120,Bossier Parish,Louisiana,124720.0,34.7,51894.0,27210.0,18867.0,15.127485567671584,3366.0,666.0,198.0,6.927517639512509,2.698845413726748
1121,Caddo Parish,Louisiana,253125.0,36.8,40815.0,25206.0,55675.0,21.99506172839506,8130.0,788.0,271.0,4.183703703703704,3.211851851851852
1122,Calcasieu Parish,Louisiana,197233.0,36.1,46457.0,25249.0,33266.0,16.86634589546374,7042.0,739.0,389.0,5.719124081669904,3.570396434673711
1123,Caldwell Parish,Louisiana,9997.0,39.7,29832.0,19774.0,2391.0,23.917175152545763,458.0,85.0,85.0,17.005101530459136,4.581374412323697
1124,Cameron Parish,Louisiana,6739.0,40.9,65679.0,31007.0,601.0,8.918237127170203,120.0,63.0,0.0,9.348568036800712,1.7806796260572786
1125,Catahoula Parish,Louisiana,10145.0,38.2,34736.0,21870.0,1875.0,18.482010842779694,294.0,117.0,33.0,14.785608674223756,2.897979300147856
1126,Claiborne Parish,Louisiana,16452.0,41.3,28927.0,16417.0,4367.0,26.543885241915877,857.0,144.0,24.0,10.211524434719184,5.209093119377584
1127,Concordia Parish,Louisiana,20288.0,37.4,28405.0,17110.0,5794.0,28.558753943217667,755.0,238.0,107.0,17.0051261829653,3.72141167192429
1128,De Soto Parish,Louisiana,27047.0,39.6,42368.0,23284.0,7097.0,26.239509002846898,1160.0,144.0,55.0,7.3575627611195324,4.288830554220431
1129,East Baton Rouge Parish,Louisiana,445337.0,33.3,49942.0,29146.0,85171.0,19.1250670840285,16270.0,1549.0,648.0,4.933342614694041,3.6534130332759234
1130,East Carroll Parish,Louisiana,7419.0,31.7,22093.0,11133.0,2671.0,36.00215662488206,240.0,59.0,7.0,8.896077638495754,3.2349373230893654
1131,East Feliciana Parish,Louisiana,19756.0,41.9,48997.0,21850.0,2885.0,14.603158534116218,463.0,196.0,53.0,12.603765944523182,2.3435918202065196
1132,Evangeline Parish,Louisiana,33765.0,35.5,30724.0,18440.0,8807.0,26.083222271583,1418.0,130.0,50.0,5.330964015992892,4.199614985932178
1133,Franklin Parish,Louisiana,20464.0,38.0,32440.0,18178.0,6017.0,29.40285379202502,794.0,73.0,8.0,3.958170445660672,3.8799843627834245
1134,Grant Parish,Louisiana,22372.0,37.5,40389.0,18376.0,3590.0,16.046844269622742,647.0,202.0,3.0,9.163239763990703,2.892007866976578
1135,Iberia Parish,Louisiana,73799.0,35.9,44573.0,23737.0,14437.0,19.562595699128714,3908.0,208.0,105.0,4.241249881434708,5.295464708193879
1136,Iberville Parish,Louisiana,33159.0,38.4,46480.0,22397.0,5465.0,16.48119665852408,1013.0,223.0,132.0,10.705992339937875,3.0549775324949486
1137,Jackson Parish,Louisiana,15999.0,39.5,38310.0,19293.0,4035.0,25.2203262703919,331.0,67.0,11.0,4.875304706544159,2.06887930495656
1138,Jefferson Parish,Louisiana,435204.0,38.8,49457.0,28067.0,69402.0,15.947004163564673,14314.0,2027.0,559.0,5.9420409738881075,3.2890322699239896
1139,Jefferson Davis Parish,Louisiana,31399.0,38.0,39202.0,22665.0,6020.0,19.17258511417561,1193.0,128.0,96.0,7.133985158763018,3.7994840600019106
1140,Lafayette Parish,Louisiana,234963.0,34.2,52435.0,30403.0,37976.0,16.162544741086894,6426.0,846.0,237.0,4.609236347850512,2.7348986861761215
1141,Lafourche Parish,Louisiana,97688.0,36.7,52071.0,25299.0,14646.0,14.992629596265662,3417.0,321.0,80.0,4.104905413152076,3.497870772254524
1142,LaSalle Parish,Louisiana,14927.0,38.7,35339.0,19434.0,3134.0,20.995511489247672,280.0,85.0,23.0,7.235211361961546,1.875795538286327
1143,Lincoln Parish,Louisiana,47480.0,27.4,34527.0,21452.0,13916.0,29.309182813816342,2429.0,361.0,14.0,7.898062342038752,5.115838247683236
1144,Livingston Parish,Louisiana,135925.0,35.6,57334.0,26558.0,19472.0,14.325547176751884,4085.0,420.0,274.0,5.105756851204709,3.00533382379989
1145,Madison Parish,Louisiana,11803.0,34.2,25404.0,14564.0,3973.0,33.66093366093366,631.0,49.0,76.0,10.590527831907142,5.346098449546726
1146,Morehouse Parish,Louisiana,26739.0,39.6,30279.0,18222.0,7441.0,27.828265828939003,857.0,76.0,38.0,4.263435431392349,3.205056284827406
1147,Natchitoches Parish,Louisiana,39258.0,33.6,30697.0,19178.0,11401.0,29.041214529522644,1888.0,212.0,74.0,7.285139334657904,4.809210861480462
1148,Orleans Parish,Louisiana,382922.0,35.5,37488.0,28444.0,97252.0,25.397339405936457,18892.0,1189.0,460.0,4.306360041992886,4.933641838285604
1149,Ouachita Parish,Louisiana,156398.0,34.9,38974.0,21866.0,35652.0,22.79568792439801,5464.0,657.0,129.0,5.025639714062839,3.493650813949027
1150,Plaquemines Parish,Louisiana,23584.0,36.3,50251.0,25359.0,3990.0,16.918249660786973,401.0,123.0,37.0,6.784260515603799,1.700305291723202
1151,Pointe Coupee Parish,Louisiana,22366.0,42.7,44275.0,25670.0,4182.0,18.698023786103906,874.0,92.0,15.0,4.784047214522042,3.907717070553519
1152,Rapides Parish,Louisiana,132373.0,37.3,42132.0,22904.0,25882.0,19.552325625316342,4682.0,981.0,220.0,9.07284718182711,3.5369750628904684
1153,Red River Parish,Louisiana,8757.0,40.0,36831.0,23748.0,1953.0,22.302158273381295,290.0,11.0,38.0,5.595523581135092,3.311636405161585
1154,Richland Parish,Louisiana,20692.0,37.8,35684.0,19347.0,4751.0,22.96056446936014,930.0,165.0,18.0,8.843997680262904,4.494490624395902
1155,Sabine Parish,Louisiana,24144.0,40.8,39372.0,22725.0,4612.0,19.102054340622928,944.0,70.0,28.0,4.058979456593771,3.90987408880053
1156,St. Bernard Parish,Louisiana,44091.0,33.2,43565.0,19990.0,8784.0,19.92243314962237,2206.0,198.0,88.0,6.486584563743167,5.003288653013087
1157,St. Charles Parish,Louisiana,52708.0,37.4,61691.0,28146.0,6522.0,12.37383319420202,2176.0,186.0,61.0,4.6861956439250205,4.128405555133945
1158,St. Helena Parish,Louisiana,10714.0,38.5,36418.0,19134.0,2895.0,27.020720552548067,611.0,22.0,8.0,2.800074668657831,5.7028187418331155
1159,St. James Parish,Louisiana,21581.0,38.8,51386.0,25275.0,3496.0,16.19943468791993,844.0,51.0,0.0,2.363189842917381,3.9108475047495483
1160,St. John the Baptist Parish,Louisiana,43888.0,36.3,51406.0,22775.0,7851.0,17.888716733503465,1714.0,103.0,50.0,3.486146554866934,3.905395552314984
1161,St. Landry Parish,Louisiana,83699.0,36.4,31424.0,19008.0,23007.0,27.487783605538894,1905.0,327.0,144.0,5.627307375237458,2.2760128555896726
1162,St. Martin Parish,Louisiana,53385.0,36.9,46450.0,23597.0,9103.0,17.051606256439076,1807.0,144.0,155.0,5.600824201554744,3.3848459305048233
1163,St. Mary Parish,Louisiana,53053.0,38.1,40771.0,21989.0,11227.0,21.161857010913614,2583.0,280.0,63.0,6.465232880327219,4.868716189470907
1164,St. Tammany Parish,Louisiana,246269.0,39.8,63686.0,31792.0,27094.0,11.001790724776566,8938.0,975.0,178.0,4.681872261632605,3.6293646378553532
1165,Tangipahoa Parish,Louisiana,127115.0,34.7,43690.0,22554.0,27460.0,21.602485937930222,5912.0,462.0,115.0,4.539196790307989,4.650906659324234
1166,Tensas Parish,Louisiana,4793.0,42.6,22385.0,16171.0,1615.0,33.69497183392447,296.0,39.0,42.0,16.89964531608596,6.175672856248696
1167,Terrebonne Parish,Louisiana,113099.0,35.4,48166.0,24069.0,22457.0,19.856055314370597,2720.0,547.0,94.0,5.66760095137888,2.40497263459447
1168,Union Parish,Louisiana,22460.0,41.4,37049.0,20090.0,5438.0,24.21193232413179,593.0,103.0,23.0,5.609973285841496,2.6402493321460376
1169,Vermilion Parish,Louisiana,59524.0,36.9,47083.0,23521.0,10150.0,17.051945433774613,2238.0,364.0,109.0,7.946374571601371,3.7598279685505007
1170,Vernon Parish,Louisiana,52101.0,30.1,46561.0,22297.0,7286.0,13.984376499491372,1589.0,403.0,124.0,10.114969002514348,3.049845492408975
1171,Washington Parish,Louisiana,46367.0,39.4,31013.0,17957.0,11756.0,25.354239006189747,2393.0,379.0,116.0,10.675696076951281,5.1609981236655385
1172,Webster Parish,Louisiana,40335.0,40.7,31920.0,19512.0,9693.0,24.0312383785794,1365.0,172.0,80.0,6.247675715879509,3.3841576794347343
1173,West Baton Rouge Parish,Louisiana,25017.0,35.5,53882.0,27245.0,4933.0,19.718591357876644,842.0,192.0,32.0,8.953911340288602,3.3657113163049126
1174,West Carroll Parish,Louisiana,11370.0,39.9,36670.0,21459.0,2551.0,22.43623570800352,481.0,114.0,0.0,10.026385224274406,4.230430958663148
1175,Livingston,Missouri,15057.0,41.5,44266.0,22804.0,2463.0,16.357840207212593,303.0,153.0,72.0,14.943215780035864,2.0123530583781633
1176,McDonald,Missouri,22720.0,37.2,38846.0,18761.0,4636.0,20.404929577464788,591.0,54.0,0.0,2.3767605633802815,2.601232394366197
1177,Macon,Missouri,15399.0,42.9,37099.0,19941.0,2845.0,18.475225664004157,596.0,75.0,16.0,5.909474641210468,3.8703811935839987
1178,Madison,Missouri,12403.0,42.9,36359.0,19009.0,1978.0,15.947754575505925,331.0,84.0,5.0,7.175683302426832,2.668709183262114
1179,Maries,Missouri,8987.0,43.9,40542.0,20922.0,1675.0,18.638032713920108,367.0,52.0,0.0,5.786135529097586,4.083676421497719
1180,Marion,Missouri,28858.0,39.4,43828.0,22303.0,4734.0,16.404463233765334,840.0,133.0,16.0,5.163212973872064,2.9108046295654586
1181,Mercer,Missouri,3702.0,43.9,41817.0,20701.0,530.0,14.31658562938952,77.0,10.0,0.0,2.7012425715829282,2.0799567801188545
1182,Miller,Missouri,25011.0,41.4,40057.0,22397.0,4763.0,19.043620806844988,795.0,147.0,8.0,6.197273199792091,3.1786014153772344
1183,Mississippi,Missouri,14112.0,38.5,29214.0,17049.0,3752.0,26.58730158730159,602.0,90.0,4.0,6.660997732426304,4.265873015873016
1184,Moniteau,Missouri,15840.0,38.0,48974.0,21068.0,1779.0,11.231060606060606,330.0,117.0,63.0,11.363636363636363,2.083333333333333
1185,Monroe,Missouri,8642.0,45.1,41201.0,21069.0,1333.0,15.424670215227957,233.0,59.0,14.0,8.447118722517937,2.69613515389956
1186,Montgomery,Missouri,11820.0,44.0,41096.0,21301.0,1999.0,16.912013536379018,402.0,74.0,10.0,7.106598984771574,3.401015228426396
1187,Morgan,Missouri,20182.0,46.3,32807.0,19555.0,4798.0,23.773659696759488,744.0,60.0,30.0,4.45941928451095,3.686453275195719
1188,New Madrid,Missouri,18229.0,40.9,31615.0,19011.0,4370.0,23.972790608371277,899.0,98.0,19.0,6.418344396291623,4.931702232706128
1189,Newton,Missouri,58741.0,39.6,44474.0,23874.0,8294.0,14.119609812567031,1650.0,181.0,66.0,4.2048994739619685,2.808940944144635
1190,Nodaway,Missouri,23026.0,28.7,39908.0,19378.0,5046.0,21.91435768261965,653.0,94.0,26.0,5.211500043429167,2.835924606966038
1191,Oregon,Missouri,10922.0,46.5,30442.0,18080.0,2809.0,25.718732832814503,236.0,9.0,0.0,0.8240249038637613,2.160776414576085
1192,Osage,Missouri,13704.0,40.0,54119.0,24097.0,923.0,6.7352597781669585,212.0,61.0,37.0,7.1511967308814945,1.5469935785172213
1193,Ozark,Missouri,9450.0,51.0,31087.0,16706.0,2546.0,26.941798941798943,331.0,4.0,3.0,0.7407407407407407,3.5026455026455023
1194,Pemiscot,Missouri,17599.0,37.8,31671.0,17681.0,5036.0,28.61526223080857,809.0,43.0,0.0,2.4433206432183647,4.5968520938689705
1195,Perry,Missouri,19152.0,40.2,53014.0,24658.0,1487.0,7.764202172096909,419.0,48.0,54.0,5.325814536340852,2.1877610693400165
1196,Pettis,Missouri,42193.0,37.5,40467.0,20643.0,7000.0,16.590429692129025,1305.0,140.0,39.0,4.2424098784158515,3.0929301068897685
1197,Phelps,Missouri,44833.0,34.5,41603.0,22400.0,8620.0,19.22690875025093,1258.0,151.0,36.0,4.171034728882743,2.8059688176120265
1198,Pike,Missouri,18475.0,38.9,42779.0,19900.0,2447.0,13.244925575101488,440.0,190.0,31.0,11.96211096075778,2.381596752368065
1199,Platte,Missouri,94970.0,38.1,70879.0,36160.0,6689.0,7.043276824260293,2427.0,388.0,234.0,6.54943666420975,2.555543855954512
1200,Polk,Missouri,31113.0,37.4,42483.0,20553.0,5228.0,16.803265516022243,1318.0,175.0,4.0,5.753222125799505,4.236171375309357
1201,Pulaski,Missouri,53302.0,26.9,49216.0,20464.0,6372.0,11.954523282428427,1870.0,455.0,20.0,8.911485497729917,3.5083111327905145
1202,Putnam,Missouri,4877.0,46.8,38125.0,20636.0,900.0,18.453967603034652,60.0,8.0,8.0,3.280705351650605,1.2302645068689768
1203,Ralls,Missouri,10225.0,44.9,48919.0,24099.0,1268.0,12.400977995110024,343.0,41.0,28.0,6.748166259168704,3.354523227383863
1204,Randolph,Missouri,25081.0,39.0,40638.0,18615.0,4025.0,16.048004465531676,782.0,177.0,36.0,8.49248435070372,3.1178980104461544
1205,Ray,Missouri,22921.0,41.6,53459.0,24429.0,3619.0,15.789014440905719,866.0,91.0,0.0,3.970158370053663,3.7781946686444745
1206,Reynolds,Missouri,6530.0,46.8,36736.0,20792.0,1245.0,19.06584992343032,236.0,23.0,0.0,3.522205206738132,3.6140888208269524
1207,Ripley,Missouri,13936.0,42.2,34145.0,17986.0,3312.0,23.765786452353616,468.0,16.0,0.0,1.1481056257175661,3.3582089552238807
1208,St. Charles,Missouri,379856.0,37.7,75603.0,34021.0,22765.0,5.99306052820016,8835.0,1742.0,207.0,5.130891706330821,2.325881386630723
1209,St. Clair,Missouri,9444.0,49.8,33750.0,19370.0,2052.0,21.72808132147395,320.0,18.0,7.0,2.6471833968657346,3.38839474798814
1210,Ste. Genevieve,Missouri,17937.0,42.2,49356.0,24013.0,2561.0,14.277749902436305,389.0,91.0,9.0,5.575068294586608,2.1687015665941907
1211,St. Francois,Missouri,66230.0,38.8,41461.0,20016.0,9955.0,15.030952740449948,2045.0,747.0,354.0,16.62388645628869,3.087724596104484
1212,St. Louis,Missouri,1000560.0,40.3,61103.0,36518.0,100613.0,10.055668825457744,35514.0,2145.0,465.0,2.608539218037899,3.5494123290957065
1213,Saline,Missouri,23214.0,37.4,40645.0,20446.0,3748.0,16.14542948220901,546.0,120.0,0.0,5.169294391315585,2.3520289480485914
1214,Schuyler,Missouri,4396.0,41.3,37583.0,19152.0,951.0,21.633303002729754,123.0,0.0,0.0,0.0,2.7979981801637854
1215,Scotland,Missouri,4893.0,39.0,41336.0,23626.0,781.0,15.96157776415287,113.0,7.0,11.0,3.678724708767627,2.3094216227263438
1216,Scott,Missouri,38994.0,39.6,40276.0,22034.0,7467.0,19.149099861517158,1188.0,174.0,9.0,4.693029696876442,3.04662255731651
1217,Shannon,Missouri,8256.0,44.8,32284.0,19290.0,1831.0,22.17781007751938,295.0,19.0,0.0,2.301356589147287,3.5731589147286824
1218,Shelby,Missouri,6148.0,42.1,41351.0,21521.0,928.0,15.09433962264151,179.0,2.0,2.0,0.6506180871828238,2.911515940143136
1219,Stoddard,Missouri,29788.0,42.2,38096.0,21174.0,4848.0,16.2750100711696,1080.0,114.0,43.0,5.27057875654626,3.6256210554585744
1220,Stone,Missouri,31197.0,52.1,41944.0,23705.0,4139.0,13.26730134307786,1101.0,48.0,21.0,2.211751129916338,3.529185498605635
1221,Sullivan,Missouri,6416.0,41.4,42639.0,20579.0,1037.0,16.16271820448878,115.0,10.0,0.0,1.5586034912718205,1.7923940149625937
1222,Taney,Missouri,53853.0,41.7,38040.0,20929.0,9264.0,17.20238426828589,1922.0,247.0,27.0,5.0879245353090825,3.568974801775203
1223,Texas,Missouri,25690.0,41.5,35730.0,17367.0,6301.0,24.527053328143246,692.0,214.0,33.0,9.614636045153757,2.6936551187232385
1224,Vernon,Missouri,20836.0,40.7,40655.0,21246.0,3499.0,16.79305048953734,455.0,84.0,0.0,4.031483970051834,2.1837204837780764
1225,Warren,Missouri,33290.0,40.4,51509.0,24870.0,4506.0,13.535596275157705,1038.0,51.0,128.0,5.376990087113247,3.118053469510363
1226,Washington,Missouri,25002.0,40.7,36701.0,18472.0,4678.0,18.71050315974722,1114.0,147.0,76.0,8.919286457083434,4.455643548516119
1227,Wayne,Missouri,13341.0,46.8,33954.0,18378.0,3003.0,22.509557004722286,464.0,75.0,0.0,5.621767483696874,3.4780001499137994
